布局,分布,线程,存储,轮次,种子,键数,操作数,每秒操作,P50纳秒,P95纳秒,P99纳秒,读取操作数,读取P99纳秒,读取挂起数,写入操作数,写入P99纳秒,写入挂起数,RMW操作数,RMWP99纳秒,RMW挂起数,删除操作数,删除P99纳秒,删除挂起数,拒绝重试,成功,缺失,墓碑,窗口字节,预装日志跨度,业务后日志跨度,业务后驻留页字节,应用写入字节,预装累计读字节,预装累计写字节,业务后累计读字节,业务后累计写字节,持久化累计读字节,持久化累计写字节,恢复读字节,恢复写字节,写放大含预装检查点,预装RSS字节,业务后RSS字节,检查点后RSS字节,恢复后RSS字节,检查点纳秒,恢复纳秒,输入标识
变长字节,均匀,4,纯内存,2,8241995736820088833,2048,16384,296695.136,3708,46667,98167,4096,140708,0,4096,83459,0,4096,104875,0,4096,79000,0,2592,13312,3072,0,67108864,713020,2378044,2392064,1683456,0,0,0,0,2397320,4851240,4851196,2397320,2.881715,73023488,72957952,72957952,72957952,784131750,409687625,bytes-uniform-t4
变长字节,均匀,4,纯内存,3,8241995736820088833,2048,16384,500848.943,834,3500,14541,4096,25250,0,4096,4750,0,4096,8875,0,4096,2166,0,6,13312,3072,0,67108864,714908,2398332,2408448,1683456,0,0,0,0,2413740,4884128,4884084,2413740,2.901251,72728576,72679424,72679424,71958528,1007710625,1071267458,bytes-uniform-t4
变长字节,均匀,4,超内存,1,8241995736820088833,2048,16384,998.447,978750,21340333,22468709,4096,22365917,3980,4096,890583,49,4096,23028000,4096,4096,22615208,3106,4290,13312,3072,0,65536,709172,3625596,32768,1683456,0,656800,183706960,3612400,187352200,7350728,7350684,3645240,4.366451,72482816,72450048,72450048,72040448,641854167,658659166,bytes-uniform-t4
变长字节,均匀,4,超内存,2,8241995736820088833,2048,16384,821.304,1144084,21394958,22596208,4096,22982125,3995,4096,1334417,47,4096,30826583,4096,4096,21376167,3034,508,13312,3072,0,65536,708284,3627132,32768,1683456,0,656800,182721760,3612400,186367000,7350728,7350684,3645240,4.366451,73646080,73580544,73580544,73580544,723260208,711093667,bytes-uniform-t4
变长字节,均匀,4,超内存,3,8241995736820088833,2048,16384,905.523,1260000,21287250,22362250,4096,22512250,3986,4096,985333,54,4096,20747667,4096,4096,23241750,3136,5409,13312,3072,0,65536,708612,3624956,32768,1683456,0,656800,184298080,3612400,187943320,7350728,7350684,3645240,4.366451,73105408,73039872,73039872,73039872,922517833,6470040083,bytes-uniform-t4
变长字节,每线程热点,1,纯内存,1,8241995736820088833,2048,16384,649188.400,666,2375,9875,4096,1083,0,4096,1833,0,4096,12875,0,4096,2084,0,0,12289,4095,0,67108864,715108,11231884,11239424,1675272,0,0,0,0,11264120,22610688,22610644,11264120,13.496727,85508096,99041280,99057664,98009088,2766422292,1624940583,bytes-hot-t1
变长字节,每线程热点,1,纯内存,2,8241995736820088833,2048,16384,518591.098,667,5125,9458,4096,1375,0,4096,1834,0,4096,15541,0,4096,1875,0,0,12289,4095,0,67108864,715108,11231884,11239424,1675272,0,0,0,0,11264120,22610688,22610644,11264120,13.496727,102203392,102187008,102187008,101154816,3424490875,6039895375,bytes-hot-t1
变长字节,每线程热点,1,纯内存,3,8241995736820088833,2048,16384,511155.396,1291,5291,8125,4096,1500,0,4096,3417,0,4096,15042,0,4096,1875,0,0,12289,4095,0,67108864,715108,11231884,11239424,1675272,0,0,0,0,11264120,22610688,22610644,11264120,13.496727,102563840,102547456,102547456,102121472,2551283000,1968699250,bytes-hot-t1
变长字节,每线程热点,1,超内存,1,8241995736820088833,2048,16384,1652.030,1292,1824250,20700208,4096,21098416,4096,4096,2083,0,4096,3810208,640,4096,1709,0,0,12289,4095,0,65536,715108,11231884,65536,1675272,0,656800,67256320,11198440,78520440,22610688,22610644,11264120,13.496727,102727680,102711296,102711296,102711296,2415829166,9283932125,bytes-hot-t1
变长字节,每线程热点,1,超内存,2,8241995736820088833,2048,16384,3820.571,1375,1031834,2285500,4096,4321666,4096,4096,1834,0,4096,1109083,640,4096,500,0,0,12289,4095,0,65536,715108,11231884,65536,1675272,0,656800,67256320,11198440,78520440,22610688,22610644,11264120,13.496727,103186432,102121472,102121472,102121472,2194741375,6706149292,bytes-hot-t1
变长字节,每线程热点,1,超内存,3,8241995736820088833,2048,16384,3137.613,1584,1219791,3317458,4096,6246584,4096,4096,2250,0,4096,3249167,640,4096,3625,0,0,12289,4095,0,65536,715108,11231884,65536,1675272,0,656800,67256320,11198440,78520440,22610688,22610644,11264120,13.496727,103170048,103153664,103153664,103153664,3391486541,3978017667,bytes-hot-t1
变长字节,每线程热点,4,纯内存,1,8241995736820088833,2048,16384,514187.305,1375,36333,89958,4096,53625,0,4096,96875,0,4096,129917,0,4096,29750,0,0,12292,4092,0,67108864,714116,3615068,3620864,1675296,0,0,0,0,3628820,7317840,7317796,3628820,4.368088,104267776,103153664,103153664,103153664,1728315000,2236410250,bytes-hot-t4
变长字节,每线程热点,4,纯内存,2,8241995736820088833,2048,16384,530218.678,2209,30458,51333,4096,54042,0,4096,28333,0,4096,64334,0,4096,50125,0,0,12292,4092,0,67108864,715108,3622244,3637248,1675296,0,0,0,0,3645240,7350728,7350684,3645240,4.387719,103841792,103776256,103776256,102105088,1114127542,1613134958,bytes-hot-t4
变长字节,每线程热点,4,纯内存,3,8241995736820088833,2048,16384,448884.915,1625,37792,69958,4096,64459,0,4096,59625,0,4096,90125,0,4096,46834,0,0,12292,4092,0,67108864,713036,3619004,3620864,1675296,0,0,0,0,3628820,7317840,7317796,3628820,4.368088,104267776,103153664,103153664,102105088,1651472917,919249500,bytes-hot-t4
变长字节,每线程热点,4,超内存,1,8241995736820088833,2048,16384,3516.697,1750,4836792,21195500,4096,23267042,4096,4096,37833,5,4096,1132708,354,4096,20500,0,0,12292,4092,0,65536,708908,3871964,65536,1675296,0,656800,67322000,3825860,71213540,7844048,7844004,3891540,4.682186,104267776,104202240,104202240,104202240,801520667,602258042,bytes-hot-t4
变长字节,每线程热点,4,超内存,2,8241995736820088833,2048,16384,6686.733,1500,2973791,7363250,4096,12758084,4096,4096,10167,5,4096,1386167,376,4096,943959,94,0,12292,4092,0,65536,707924,3609820,32768,1675296,0,656800,68799800,3595980,72428620,7317840,7317796,3628820,4.368088,103563264,103497728,103530496,103530496,724693125,612010542,bytes-hot-t4
变长字节,每线程热点,4,超内存,3,8241995736820088833,2048,16384,9157.949,1334,2017083,3777750,4096,9095292,4096,4096,8084,4,4096,1430542,238,4096,3750,0,0,12292,4092,0,65536,708908,3615068,65536,1675296,0,656800,67289160,3563140,70917980,7317840,7317796,3628820,4.368088,103661568,103596032,103596032,103596032,1179426834,1628729083,bytes-hot-t4
