布局,分布,线程,存储,轮次,种子,键数,操作数,每秒操作,P50纳秒,P95纳秒,P99纳秒,读取操作数,读取P99纳秒,读取挂起数,写入操作数,写入P99纳秒,写入挂起数,RMW操作数,RMWP99纳秒,RMW挂起数,删除操作数,删除P99纳秒,删除挂起数,拒绝重试,成功,缺失,墓碑,窗口字节,预装日志跨度,业务后日志跨度,业务后驻留页字节,应用写入字节,预装累计读字节,预装累计写字节,业务后累计读字节,业务后累计写字节,持久化累计读字节,持久化累计写字节,恢复读字节,恢复写字节,写放大含预装检查点,预装RSS字节,业务后RSS字节,检查点后RSS字节,恢复后RSS字节,检查点纳秒,恢复纳秒,输入标识
原子u64,每线程热点,4,纯内存,3,8241995736820088833,2048,16384,624276.237,1209,29333,49500,4096,30583,0,4096,44083,0,4096,52375,0,4096,55458,0,0,12292,4092,0,67108864,147812,148068,163840,81952,0,0,0,0,164200,378472,378428,164200,4.618216,44695552,44630016,44630016,44630016,67429917,31816584,u64-hot-t4
原子u64,每线程热点,4,超内存,1,8241995736820088833,2048,16384,2641.973,583,13555958,21750500,4096,22628250,4096,4096,1167,0,4096,1417,0,4096,1875,0,0,12292,4092,0,65536,147812,148356,32768,81952,0,98520,67256320,131360,67420520,378472,378428,164200,4.618216,44695552,44646400,44646400,44662784,434754167,33209000,u64-hot-t4
原子u64,每线程热点,4,超内存,2,8241995736820088833,2048,16384,5468.290,708,1710792,21075167,4096,21621000,4096,4096,24375,0,4096,25875,0,4096,18250,0,0,12292,4092,0,65536,147812,148356,32768,81952,0,98520,67256320,131360,67420520,378472,378428,164200,4.618216,44744704,44679168,44679168,44679168,62444875,40881416,u64-hot-t4
原子u64,每线程热点,4,超内存,3,8241995736820088833,2048,16384,6430.187,500,2494583,10531667,4096,21419875,4096,4096,1250,0,4096,1625,0,4096,1458,0,0,12292,4092,0,65536,147812,148356,32768,81952,0,98520,67256320,131360,67420520,378472,378428,164200,4.618216,44744704,44695552,44695552,44695552,36055750,24757250,u64-hot-t4
变长字节,均匀,1,纯内存,1,8241995736820088833,2048,16384,1010975.788,708,1542,2333,4096,1416,0,4096,2458,0,4096,3042,0,4096,917,0,0,13312,3072,0,67108864,715108,2398332,2408448,1683456,0,0,0,0,2413740,4884056,4884012,2413740,2.901208,50839552,53870592,53936128,53084160,597111250,783398833,bytes-uniform-t1
变长字节,均匀,1,纯内存,2,8241995736820088833,2048,16384,1052995.819,625,1583,2125,4096,917,0,4096,2000,0,4096,2917,0,4096,1166,0,0,13312,3072,0,67108864,715108,2398332,2408448,1683456,0,0,0,0,2413740,4884056,4884012,2413740,2.901208,56147968,58064896,58064896,57032704,650026708,432409333,bytes-uniform-t1
变长字节,均匀,1,纯内存,3,8241995736820088833,2048,16384,861156.220,833,1750,2750,4096,1458,0,4096,2250,0,4096,3583,0,4096,1250,0,0,13312,3072,0,67108864,715108,2398332,2408448,1683456,0,0,0,0,2413740,4884056,4884012,2413740,2.901208,58081280,60424192,60456960,59424768,547432125,756039083,bytes-uniform-t1
变长字节,均匀,1,超内存,1,8241995736820088833,2048,16384,549.505,605875,20680250,21377125,4096,21121834,3944,4096,569000,85,4096,20755542,4096,4096,21742084,3184,0,13312,3072,0,65536,715108,3640316,32768,1683456,0,656800,184298080,3628820,187959740,7383544,7383500,3661660,4.385944,64372736,64356352,64356352,63406080,639311875,505137750,bytes-uniform-t1
变长字节,均匀,1,超内存,2,8241995736820088833,2048,16384,731.042,630750,3900542,20746959,4096,21097209,3944,4096,527542,85,4096,4121166,4096,4096,20680625,3184,0,13312,3072,0,65536,715108,3640316,32768,1683456,0,656800,184298080,3628820,187959740,7383544,7383500,3661660,4.385944,68190208,66076672,66076672,64225280,689774334,1499754042,bytes-uniform-t1
变长字节,均匀,1,超内存,3,8241995736820088833,2048,16384,632.122,627959,8433000,20861916,4096,21160917,3944,4096,603209,85,4096,20782875,4096,4096,10630167,3184,0,13312,3072,0,65536,715108,3640316,32768,1683456,0,656800,184314500,3628820,187976160,7383544,7383500,3661660,4.385944,67715072,67698688,67715072,67715072,662112792,599328750,bytes-uniform-t1
变长字节,均匀,4,纯内存,1,8241995736820088833,2048,16384,486382.594,2000,32625,73708,4096,53417,0,4096,41666,0,4096,125875,0,4096,54833,0,687,13312,3072,0,67108864,711668,2376508,2392064,1683456,0,0,0,0,2397320,4851240,4851196,2397320,2.881715,68435968,68370432,68370432,68370432,372759541,307991500,bytes-uniform-t4
变长字节,均匀,4,纯内存,2,8241995736820088833,2048,16384,508806.713,1959,29583,66958,4096,38167,0,4096,34291,0,4096,128875,0,4096,53334,0,684,13312,3072,0,67108864,713748,2375932,2392064,1683456,0,0,0,0,2397320,4851240,4851196,2397320,2.881715,69058560,68993024,68993024,68993024,627562000,3898691625,bytes-uniform-t4
